Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Opt Obj
1,1,59,20,0,0,8,1,6.7089
1,0,2893,559,0,0,8,1,6.7089
1,1,53,21,0,0,7,1,6.31439
1,0,2893,605,0,0,7,1,6.31439
1,1,59,20,0,0,8,1,6.08196
1,0,2893,592,0,0,8,1,6.08196
1,1,42,15,0,0,7,1,5.70694
1,0,2893,605,0,0,7,1,5.70694
1,1,65,24,0,0,9,1,7.23189
1,0,2893,574,0,0,9,1,7.23189
1,1,57,20,0,0,8,1,6.43454
1,0,2893,575,0,0,8,1,6.43454
1,1,56,21,0,0,7,1,6.30332
1,0,2893,593,0,0,7,1,6.30332
1,1,80,30,0,0,7,1,5.71853
1,0,2893,609,0,0,7,1,5.71853
1,1,43,16,0,0,8,1,6.30378
1,0,2893,595,0,0,8,1,6.30378
1,1,59,19,0,0,7,1,5.1668
1,0,2893,567,0,0,7,1,5.1668
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,59,22,0,0,8,1,0,6.7089
1,0,2893,564,0,0,8,1,0,6.7089
1,1,53,21,0,0,7,1,0,6.31439
1,0,2893,606,0,0,7,1,0,6.31439
1,1,59,21,0,0,8,1,0,6.08196
1,0,2893,612,0,0,8,1,0,6.08196
1,1,42,15,0,0,7,1,0,5.70694
1,0,2893,625,0,0,7,1,0,5.70694
1,1,65,22,0,0,9,1,0,7.23189
1,0,2893,573,0,0,9,1,0,7.23189
1,1,57,21,0,0,8,1,0,6.43454
1,0,2893,602,0,0,8,1,0,6.43454
1,1,56,22,0,0,7,1,0,6.30332
1,0,2893,610,0,0,7,1,0,6.30332
1,1,80,32,0,0,7,1,0,5.71853
1,0,2893,596,0,0,7,1,0,5.71853
1,1,43,15,0,0,8,1,0,6.30378
1,0,2893,578,0,0,8,1,0,6.30378
1,1,59,21,0,0,7,1,0,5.1668
1,0,2893,555,0,0,7,1,0,5.1668
