Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
0,1,313,4968,0,4841,13,6,74,6.70891
0,1,321,6735,0,6599,13,7,91,7.20332
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
0,1,278,5277,0,5110,9,4,92,7.60752
0,1,294,6735,0,6548,9,3,102,7.82428
0,1,255,3273,0,3129,7,3,66,6.6901
0,1,301,6875,0,6682,10,4,105,7.97587
0,1,441,18788,2,18476,7,4,188,8.86724
0,1,233,2017,0,1885,8,4,58,6.37039
0,1,263,3667,0,3516,9,4,75,6.25736
0,1,262,3672,0,3515,9,4,73,7.25098
0,1,303,6283,0,6097,10,4,101,6.72793
0,1,273,5373,0,5206,9,4,82,8.19266
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
0,1,273,4395,1,4242,9,6,71,7.82978
0,1,248,3528,1,3390,9,6,56,8.06303
0,1,242,2559,0,2431,7,4,48,6.8661
0,1,269,4559,0,4406,10,6,72,8.13468
0,1,414,10256,0,10004,7,4,116,9.19047
0,1,215,1217,0,1110,8,5,39,6.55767
0,1,244,2752,1,2620,9,6,54,6.43096
0,1,251,2959,0,2823,9,4,60,7.46585
0,1,255,3312,0,3171,10,6,57,6.94399
0,1,276,4993,0,4833,9,4,70,8.47389
