Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Opt Obj
1,1,44,15,0,0,8,1,4.48131
1,0,1913,375,0,0,8,1,4.48131
1,1,40,14,0,0,7,1,4.21342
1,0,1913,390,0,0,7,1,4.21342
1,1,47,20,0,0,8,1,4.05996
1,0,1913,391,0,0,8,1,4.05996
1,1,42,16,0,0,7,1,3.80876
1,0,1913,407,0,0,7,1,3.80876
1,1,52,18,0,0,9,1,4.82904
1,0,1913,372,0,0,9,1,4.82904
1,1,60,22,0,0,8,1,4.29745
1,0,1913,400,0,0,8,1,4.29745
1,1,44,15,0,0,7,1,4.20665
1,0,1913,384,0,0,7,1,4.20665
1,1,76,27,0,0,7,1,3.81897
1,0,1913,406,0,0,7,1,3.81897
1,1,39,14,0,0,8,1,4.20992
1,0,1913,390,0,0,8,1,4.20992
1,1,46,15,0,0,7,1,3.44961
1,0,1913,379,0,0,7,1,3.44961
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,44,15,0,0,8,1,0,4.48131
1,0,1913,377,0,0,8,1,0,4.48131
1,1,40,15,0,0,7,1,0,4.21342
1,0,1913,403,0,0,7,1,0,4.21342
1,1,47,18,0,0,8,1,0,4.05996
1,0,1913,392,0,0,8,1,0,4.05996
1,1,42,16,0,0,7,1,0,3.80876
1,0,1913,414,0,0,7,1,0,3.80876
1,1,52,19,0,0,9,1,0,4.82904
1,0,1913,385,0,0,9,1,0,4.82904
1,1,60,21,0,0,8,1,0,4.29745
1,0,1913,387,0,0,8,1,0,4.29745
1,1,44,17,0,0,7,1,0,4.20665
1,0,1913,396,0,0,7,1,0,4.20665
1,1,76,29,0,0,7,1,0,3.81897
1,0,1913,401,0,0,7,1,0,3.81897
1,1,39,14,0,0,8,1,0,4.20992
1,0,1913,404,0,0,8,1,0,4.20992
1,1,46,15,0,0,7,1,0,3.44961
1,0,1913,380,0,0,7,1,0,3.44961
