Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Opt Obj
1,1,69,13,0,0,13,1,6.73973
1,0,2893,329,0,0,13,1,6.73973
1,1,46,8,0,0,13,1,6.59621
1,0,2893,339,0,0,13,1,6.59621
1,1,61,11,0,0,13,1,6.80396
1,0,2893,336,0,0,13,1,6.80396
1,1,80,13,0,0,13,1,7.349
1,0,2893,328,0,0,13,1,7.349
1,1,68,13,0,0,13,1,6.99499
1,0,2893,332,0,0,13,1,6.99499
1,1,71,12,0,0,13,1,6.56708
1,0,2893,326,0,0,13,1,6.56708
1,1,111,20,0,0,13,1,7.06955
1,0,2893,331,0,0,13,1,7.06955
1,1,83,13,0,0,13,1,6.91197
1,0,2893,331,0,0,13,1,6.91197
1,1,62,10,0,0,13,1,6.61951
1,0,2893,333,0,0,13,1,6.61951
1,1,63,11,0,0,13,1,7.11762
1,0,2893,331,0,0,13,1,7.11762
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,69,11,0,0,13,1,0,6.73973
1,0,2893,325,0,0,13,1,0,6.73973
1,1,46,9,0,0,13,1,0,6.59621
1,0,2893,327,0,0,13,1,0,6.59621
1,1,61,10,0,0,13,1,0,6.80396
1,0,2893,333,0,0,13,1,0,6.80396
1,1,80,13,0,0,13,1,0,7.349
1,0,2893,326,0,0,13,1,0,7.349
1,1,68,11,0,0,13,1,0,6.99499
1,0,2893,318,0,0,13,1,0,6.99499
1,1,71,12,0,0,13,1,0,6.56708
1,0,2893,331,0,0,13,1,0,6.56708
1,1,111,19,0,0,13,1,0,7.06955
1,0,2893,319,0,0,13,1,0,7.06955
1,1,83,13,0,0,13,1,0,6.91197
1,0,2893,335,0,0,13,1,0,6.91197
1,1,62,10,0,0,13,1,0,6.61951
1,0,2893,331,0,0,13,1,0,6.61951
1,1,63,13,0,0,13,1,0,7.11762
1,0,2893,328,0,0,13,1,0,7.11762
