Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Opt Obj
1,1,58,19,0,0,8,1,4.79135
1,0,1913,406,0,0,8,1,4.79135
1,1,53,19,0,0,7,1,4.41775
1,0,1913,438,0,0,7,1,4.41775
1,1,57,20,0,0,7,1,4.26586
1,0,1913,425,0,0,7,1,4.26586
1,1,46,17,0,0,7,1,3.98685
1,0,1913,441,0,0,7,1,3.98685
1,1,80,28,0,0,9,1,5.1235
1,0,1913,404,0,0,9,1,5.1235
1,1,48,17,0,0,8,1,4.55702
1,0,1913,417,0,0,8,1,4.55702
1,1,54,18,0,0,7,1,4.4599
1,0,1913,427,0,0,7,1,4.4599
1,1,62,22,0,0,7,1,4.04584
1,0,1913,437,0,0,7,1,4.04584
1,1,39,14,0,0,8,1,4.44914
1,0,1913,431,0,0,8,1,4.44914
1,1,52,17,0,0,7,1,3.62161
1,0,1913,407,0,0,7,1,3.62161
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,58,21,0,0,8,1,0,4.79135
1,0,1913,418,0,0,8,1,0,4.79135
1,1,53,18,0,0,7,1,0,4.41775
1,0,1913,432,0,0,7,1,0,4.41775
1,1,57,19,0,0,7,1,0,4.26586
1,0,1913,444,0,0,7,1,0,4.26586
1,1,46,19,0,0,7,1,0,3.98685
1,0,1913,447,0,0,7,1,0,3.98685
1,1,80,28,0,0,9,1,0,5.1235
1,0,1913,400,0,0,9,1,0,5.1235
1,1,48,17,0,0,8,1,0,4.55702
1,0,1913,408,0,0,8,1,0,4.55702
1,1,54,19,0,0,7,1,0,4.4599
1,0,1913,423,0,0,7,1,0,4.4599
1,1,62,22,0,0,7,1,0,4.04584
1,0,1913,424,0,0,7,1,0,4.04584
1,1,39,13,0,0,8,1,0,4.44914
1,0,1913,413,0,0,8,1,0,4.44914
1,1,52,16,0,0,7,1,0,3.62161
1,0,1913,409,0,0,7,1,0,3.62161
