Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Opt Obj
1,1,92,16,0,0,13,1,11.2242
1,0,4853,557,0,0,13,1,11.2242
1,1,75,12,0,0,13,1,10.9855
1,0,4853,570,0,0,13,1,10.9855
1,1,84,14,0,0,13,1,11.3322
1,0,4853,560,0,0,13,1,11.3322
1,1,97,18,0,0,13,1,12.2406
1,0,4853,550,0,0,13,1,12.2406
1,1,81,14,0,0,13,1,11.6462
1,0,4853,561,0,0,13,1,11.6462
1,1,72,12,0,0,13,1,10.9337
1,0,4853,559,0,0,13,1,10.9337
1,1,145,26,0,0,13,1,11.7731
1,0,4853,555,0,0,13,1,11.7731
1,1,99,16,0,0,13,1,11.509
1,0,4853,557,0,0,13,1,11.509
1,1,79,13,0,0,13,1,11.0243
1,0,4853,560,0,0,13,1,11.0243
1,1,86,19,0,0,13,1,11.8519
1,0,4853,554,0,0,13,1,11.8519
